#key	synopsis
Dino Dini's Soccer (Europe) (En,Fr,De)	Although this soccer game is based on Goal, it features a very different control method, with the ball on sticking to your foot to make running with the ball easier. The game is viewed from above and played up and down the pitch, without the left-to-right option of Goal. Matches can be between 2 or 20 minutes, and the scanner which shows player positions on the rest of the pitch can be moved, resized or disabled. The method of triggering aftertouch onto a pass can be chosen as well. The game features a variety of tournaments, including the full World Cup and its qualifying rounds, and the European Championships, or individual matches, as well as being able to configure a league or cup tournament ot your own specification. Only international teams are included, although their names can be customised. Unlike most soccer games of the time, player ethnicities are accurately depicted.
Dino Land (World) (Evercade)	Dino Land is a dinosaur themed pinball machine. You basically have the shoot your pinball at dinosaur targets. As you go along, you get more points after you have hit all the dinosaur targets in the board. There are 4 pinball boards, one on ground with ground creatures, an air one that represents flying creatures, a sea level which has sea creatures, and a boss level where you are trying to save your girlfriend from the boss.
Dinosaur's Tale, A (USA)	Play as characters from the Spielberg animated movie We're Back, based entirely on the preview trailer. Run and jump through a variety of levels and defeat Dr. Screweyes. Every second level is a side-scrolling platformer where you take the role of the human kids Cecilia or Louie and move through obstacles to get to the end of the level, These levels are set at various New York locations including a TV studio and a circus that wants to keep the dinosaurs as an exhibit. Every other level is a 3D level where you play one of the dinosaur characters, e.g. skateboarding on the back of a pickup truck as Rex or flying as Elsa over central park while collecting balloons. This is one of the earliest Genesis games with 3D gameplay
Disney Collection, The - QuackShot Starring Donald Duck + Castle of Illusion Starring Mickey Mouse (Europe)	This collection includes two Disney games on a single cartridge: Castle of Illusion Starring Mickey Mouse: In Castle of Illusion Mickey is on the trail of a wicked witch who has kidnapped Minnie, and you must find the seven gems in order to defeat the witch's spellbound baddies and save Minnie. Quackshot Starring Donald Duck: Join Donald in the quest to find Garuzia's Great Duck Treasure! Travel the continents searching for clues and tools, and pit your wits against the many dangers in store for you.
DJ Boy (USA)	Skating DJ Boy's girl has been kidnapped by the town's local goons and DJ Boy is the only one who can save the day. This coin-op conversion offers different rounds of side-scrolling beat-em-up gameplay, each with an end boss. DJ Boy is able to punch, kick, combine them in a flying attack and punch to both sides at the same time by pressing the main attack buttons. Although the visuals are less rough and friendlier than its contemporary counterparts, the difficulty is very unforgiving. DJ Boy has only four life bars and when they are gone, the game is over without continues. Defeated enemies leave behind coins. At the end of each stage the coins can be exchanged for a skateboard, a stronger punch or other items.
Dominus (USA) (Proto)	Dominus is an unreleased Sega Mega Drive strategy game developed by Virtual Concepts and set to be published by Asciiware. It was cancelled for unknown reasons, though a IBM PC port published by U.S. Gold was released in 1994. A SNES version was also planned but suffered a similar fate. A prototype ROM, dated 1993 has since been unearthed, showing an incomplete game without any sound.
Donald in Maui Mallard (USA) (Sega Channel)	Disney's Donald Duck takes the starring role in this sidescrolling platform game. As the detective Maui Mallard, he's on the trail of a long lost Idol, which has recently vanished. Early on, Maui can also switch between his normal self and Ninja Maui, and with all the creepy voodoo enemies he'll encounter throughout his adventure, he's going to need all the help he can get. As previously mentioned, there are two personalities to Maui, and as a result, two different sets of controls. Normal Maui carries a bug gun, which can fire a variety of different insect ammo, from basic bugs, to the more powerful lightning and fire bugs. It's also possible for Maui to combine bugs to pack a more powerful blast at his enemies.
Doom Troopers (USA)	Based on the popular role-playing and card game, DOOM TROOPERS casts you as a fearless commando who's been commissioned to save the world from an invading force of mutants. Play as either Mitch Hunter or Max Steiner as you embark on the most important mission of your life--the complete annihilation of the Dark Legion. Work your way through eight detailed levels filled with all kinds of evil and dangerous mutants, as you unload with a barrage of high-powered weapons that are readily available. If the pressure is a little too much for you to handle alone, recruit a friend and try to eliminate the Dark Legion together. The world is in grave danger, and only the Doom Troopers can make things right.
Doraemon - Yume Dorobou to 7 Nin no Gozans (Japan)	A dream thief has come and stolen the dreams of all the children, using them to create his own personal paradise where nobody may trespass. The children can't continue on without their dreams, and someone need to save them...that someone being Doraemon, the mechanical blue cat from the future! Finding his friends have lost their color, Doraemon flies into the sky and chases after the dream thief into his world of dreams. Doraemon: Yume Dorobo to 7-nin no Gozans (&quot;Doraemon: The Dream Thief and the Seven Gozans&quot;) is an action platform game based on the popular children's cartoon Doraemon. Doraemon must make his way through each of the seven dreamscapes, stunning enemies with a water pistol, throwing them out of his way, and collecting coins and stars. He can run and jump, and even flail his arms to extend the reach of his jumps.
Double Clutch (Europe)	Double Clutch is an overhead racing game similar to Super Off Road. One or two players choose from four different drivers, each with their own special ability, then head out for a race on one of four different tracks. Of course, the goal is to be the first to finish three laps of the course, but watch out for your opponents; bump into them or the terrain and your vehicle will take damage. Take too much damage and it's game over! After each race, winnings can be used to upgrade or repair the vehicle. There are three difficulty levels, which affect how quickly the vehicle takes damage. There is also a practice mode where the player can freely choose any track.
Double Dragon 3 - The Arcade Game (USA, Europe)	The final game in the trilogy. Billy and Jimmy Lee are returning from martial arts training when their paths cross a fortune teller. She tells them of a great evil in Egypt, their strongest adversary yet, and how the Rosetta Stones can aid them. This game features weapon shops where Billy and Jimmy can buy power-ups, tricks, energy and extra lives to aid them in their quest. Power-ups make Billy and Jimmy twice their size, increasing their damage done and range of attack. The character graphics have changed, moving away from cartoon style graphics to more realistic looking characters.
Double Dragon II - The Revenge (Japan) (En)	After the Black Warriors retaliate by killing Marian, Billy and Jimmy Lee must avenge her death and defeat the gang once and for all. The arcade version of Double Dragon II improved upon the original with enhanced audio, visuals, new traps,and additional enemies. It replaced standard punch and kick buttons with a direction-oriented attack system similar to Renegade. The NES version offered new stages, new moves and illustrated cut-scenes, as well as a new final boss and a new ending. Unlike the first NES game, it offered 2-Player Co-Op gameplay with the option to turn off the friendly fire. The Game Boy version of Double Dragon II is an English localization of a Kunio-kun game (the Japanese franchise which inspired Renegade and River City Ransom and has nothing to do with the arcade and NES versions).
Double Dragon V - The Shadow Falls (USA)	Double Dragon returns, this time as a VS. fighter, in the same mold as Street Fighter. Based on the Double Dragon animated series, which is loosely based on the original arcade game, Jimmy and Billy and a host of other characters fight it out in a tournament fighter. The Shadow Master, who has created a deadly virus which he plans to destroy the world with, is waiting for you at the end of the path to victory. You'll have to fight your way through many evil characters before you face the Shadow Master. Beat him, and the world is saved for another day.
Double Dribble - The Playoff Edition (USA)	An updated version of the original Double Dribble basketball game. Double Dribble: The Playoff Edition. The Playoff Edition expands dramatically on the original in a number of ways: 1. 16 teams of 12 (fictitious) players each 2. All players individually rated for various skills (Shooting %, Stamina, etc.) 3. Three play modes: Exhibition, Playoff (with password feature), and Multiplayer 4. 8-way multiplayer support with the Sega &quot;Team Player&quot; adapter
Dr. Robotnik's Mean Bean Machine (USA)	Set on planet Mobius, Dr. Robotnik has hatched a new plan to menace the world and its inhabitants - by kidnapping the citizens of Beanville and turning them into devious robot slaves, the doctor will create an army that will help him rid the planet of music and fun forever. To this end, he has created a giant roboticizing machine called the &quot;Mean Bean-Steaming Machine&quot; to use on the jolly bean folk. Putting his plan into motion, Robotnik sends out his henchbots to round up all the unfortunate bean folk and group them together in dark dungeons so they can be sent to the Mean Bean-Steaming Machine. Assuming the role of Has Bean, the player must now stand up against Robotnik's henchmen by breaking into the dungeons, freeing the bean folk before it is too late, and get through Robotnik's henchbots to the deranged doctor himself and foil his evil plans once and for all.
Dragon - The Bruce Lee Story (USA)	Dragon: The Bruce Lee Story is a action/fighting game in which you play Bruce Lee, the infamous martial arts master. As you go through the different levels, the game follows the format of the 1993 Universal movie of the same name, but is not identical to it. As Bruce Lee, you can perform a wide variety of high-flying martial arts moves, roundhouse kicks, flying kicks, flying chops and throws. Defeat a multitude of new opponents and build up your Chi in order to gain special abilities and weapons.
Dragon Ball Z - Buyuu Retsuden (Japan)	Dragon Ball Z: Buyuu Retsuden, also known as The Call of Destiny, is a fighting game that features a dual-screen mode where the display splits to keep both characters visible regardless of distance. This mechanic is crucial because the game's most damaging attacks, energy fireballs, can be executed from afar. These projectiles require a fully charged, rechargeable KI bar and the only way to block them is through a specific, lengthy button combination. The game features characters from the Freezer and Cell sagas, including the first fighting game appearances of Krilin, Ginyu and Recoome. It offers 9 scenarios based on recognizable anime locations, some of which appear in different states such as normal Namek and Namek in flames.
Dragon Slayer - Eiyuu Densetsu (Japan)	Dragon Slayer: The Legend of Heroes tells the story of a young prince named Selios. One day, his old teacher Raiyas sends him to a nearby cave to retrieve a magical weapon. When the prince returns, he finds the house under attack by monsters. Raiyas tells him to seek help in the castle of a baron, whose country has long been allied with theirs. However, the baron betrays Selios' trust and imprisons him. The young prince manages to escape, but with no way back, he has no choice but to wander around the country, trying to find trustworthy companions who would help him save his country. nnThis is a traditional Japanese RPG, with turn-based combat, viewed from the first person perspective. Enemies are semi-random: they appear out of nowhere, but they are visible on the screen, and if you run away from a battle, they will chase you.
Dragon Slayer - Eiyuu Densetsu II (Japan)	Years have passed since prince Selios, the hero of the first game, defeated the demon god Agunija in the ultimate battle. Peace returned to the land of Iseruhasa. Selios married his sweetheart Dina, and they had a child, whom they gave the name Atlas. At the age of fifteen, Atlas was already a strong warrior, thanks to the lessons of his teacher Lowel. Everything seemed peaceful in the country, until two warriors spotted strange creatures near the capital city. Those were... men in space suits! Of course, the warriors could not have known this and believed them to be monsters. Do the mysterious strangers have peaceful intentions, or are they a new threat to the kingdom?
Dragon's Eye Plus - Shanghai III (Japan)	Dragon's Eye is a conversion of the famous Chinese tile-matching board game known internationally as Shanghai, and is very similar to Shanghai II: Dragon's Eye. The game features versions of both Shanghai and Dragon's Eye for either one or two players, a dozen tile layouts with two sets of tiles (a traditional mahjong set and a medieval fantasy set), and several other play options including hints.
Dragon's Fury (USA, Europe)	Imagine an adventure game in the format of pinball, and you get Dragon's Fury. Your hero is a small silver ball, and your battlefield is a three-tiered pinball machine. Using your ball, you can defeat monsters, rack up points, and enter bonus stages. If you play with enough skill, you can trigger all sorts of point-accumulating bonuses. If you get one billion points, you get to fight the final boss and view the ending to the game.
Dragon's Lair (USA) (Proto)	Assassin's Creed is a Russian hack of the unreleased port of the SNES version Dragon's Lair. It was released for the Sega Mega Drive by an unknown company. Since the original game was released for PlayStation 3, Xbox 360, and Windows, this game was released some time after 2007.
Dragon's Revenge (USA, Europe)	Dragon's Revenge is a sequel to Dragon's Fury (Devil's Crush). The table for this fantasy pinball game is three screens tall with medieval and dragon graphics. Each of the three screens has a pair of flippers at the bottom and the table elements are all animated and numerous monsters roam the screen. The object is to hit wandering monsters and certain groups of creatures to open up the gateway to a sub-level. The single screen sub levels offer multi-ball play and are the key to scoring high. Each of the three screens has a unique sub-level portal.
Duke Nukem 3D (USA) (Piko Interactive)	Duke Nukem 3D is a port of the PC's Duke Nukem 3D, for the Mega Drive, created by SEGA's official Brazilian distributor Tec Toy and released exclusively in Brazil. The gameplay is fundamentally the same and has the player blasting invading aliens from Duke's point of view. This version has nine levels based off the PC's Lunar Apocalypse episode, and a range of enemies and weapons from the original game. The difficulty has been raised significantly, and the framerate is noticeably reduced. The port also makes heavy use of scanlines and a smaller window size to reduce the overall render load.
Dune - The Battle for Arrakis (USA)	Westwood Studios' Dune II received a major overhaul for the Sega Genesis, featuring new graphics, streamlined controls, a revised tech tree and completely new levels while retaining its core concept. Players control one of three Houses sent by the Emperor to mine Spice Melange on Arrakis, winning through a series of consecutive battles by gathering spice, constructing bases and building units to attack the enemy. The original game's complex menu controls have been replaced by a context-sensitive cursor that lets units automatically move or attack based on what lies beneath it. The tech tree has been simplified: Among other changes, concrete slabs are only available in the 4x4 size, there is only one type of vehicle factory and the advanced units do not require an IX research center anymore. Finally, the progression of levels in the console version is strictly linear, as there is no choice of the next map to be played as in the original version.
Dungeons & Dragons - Warriors of the Eternal Sun (USA, Europe)	Dungeon & Dragons: Warriors of the Eternal Sun is set in the world of Mystara, a setting of the Dungeons & Dragons game. The characters find themselves in a strange, red-hued world in which the horizon slopes upward in all directions, eventually vanishing into a crimson haze at the limits of sight. Their mission is to find and make allies in this new world or else the kingdom and its culture will perish. The player leads a party of four characters (either the default party or one that the player has created). Characters and races can be chosen from the normal D&D options. The gameworld is viewed from an isometric perspective and the characters can roam around in realtime. Battles are turn based. Like most role-playing games, the gaming experience focuses on exploration, inventory management and character development.
Dyna Brothers (Japan)	Dyna Brothers is a real-time strategy title developed by CRI for the Sega Mega Drive. The player must guide an army of dinosaurs to victory against their opponents, who are aliens that have invaded Earth. The player's main base and source of life is &quot;The Egg&quot;, from which other life forms are spawned. The enemy's base is represented by a UFO. Players have the choice of creating over five different types of dinosaurs: a stegosaurus, triceratops, tyrannosaurus rex, allosaurus, and lastly, an oviraptor. The player uses each dinosaur's unique ability to gather power points to spend in executing commands. This includes sending rain showers to grow vegetation, causing disasters, giving specific directions, and so on.
Dyna Brothers 2 (Japan)	Planet Jura is a green and beautiful place where dinosaurs have lived for a long time. However, one day, a giant black ship appears in the sky and aliens come down to the surface and start attacking the dinosaurs. Feeling their suffering, the dinosaurs' creator, The Egg, awakens. To protect their race and their planet, the dinosaurs must fight the invading aliens, and force them to leave Planet Jura. Dyna Brothers 2 is a real-time strategy game comparable to Populous. The player controls their small army of dinosaurs against the invading enemy alien army. There are six types of units, each of which has different skills and proficiencies. The player can order their dinosaurs to move or attack, and can also hatch new dinosaurs from The Egg. There are also environmental commands like earthquakes and lightning strikes. The game features a practice mode, story mode, and free mode, as well as a 2-player versus mode where the second player takes the role of the alien invaders.
Dynamite Duke (World)	Duke, armed with a machine gun and cybernetic arm, walks sideways through enemy bases, shooting snipers and engaging in hand-to-hand combat with bosses and the occasional knife-wielding soldier. An over-the-shoulder perspective is used throughout.
Dynamite Headdy (USA, Europe)	Dynamite Headdy is a platformer... with a difference. You control a little character whose main attack comes from his disembodied head. Yes, years before Rayman appeared, we already had a hero who used detachable appendages to attack his enemies. Rather than the traditional power-ups, Dynamite Headdy enables you to swap your head for different kinds – such as heads that heal you or heads that stick on to walls. You use your head in order to climb up on platforms as well, as you can grab hold of things with it, and on certain stages of the Mega Drive/Genesis version it is used to turn the game into a side-scrolling shooter, as you gain a propeller, jet, or bird head. Basically, Dynamite Headdy is just a traditional platformer at heart.
DynoBlaze (USA) (Proto)	Dyno Blaze is a cancelled beat 'em up that was in development by Bonsai Entertainment for the Genesis / Mega Drive, Mega CD and 3DO in 1994 and it would have been published by Virgin. A playable prototype of the game was somehow leaked online in 2008, in which you can try a series of (almost empty) levels where to move your rollerblade-dinosaur to fight enemies with an hockey stick. The levels are incomplete and bugged but it's possible to go trought them waiting for a bit at the end of the area and pressing the jump button.
EA Hockey (Europe)	With the official NHL license, the title offers twenty-four teams and over 500 players with their statistics. It is possible to compete in the League mode but also to create his own tournament. A slow motion mode also allows you to replay its best actions.
EA Sports Double Header (Europe)	Two games on one cartridge here - NHL Hockey and John Madden Football.
Earnest Evans (USA)	The story of the game is connected to that of El Viento. Earnest Evans is a brave treasure hunter. His grandfather was a famous archaeologist who searched for three legendary idols in the 1930s. It was said that those idols could bring disaster upon the Earth if fallen into the wrong hands. But despite his efforts, he could never find even one of the idols. Now it's up to the grandson to continue his work, fifty years later. But the evil syndicate leader Brady Tressider has his own plans, and will do anything to stop Earnest... This is an action platform game in which you control Earnest Evans, armed with his trusty whip. The hero can jump, climb ropes, crouch, and crawl. There are plenty of obstacles on the levels (bottomless pits, spikes, crushing bridges, lava, etc.), as well as gangsters and monsters to dispose of.
Earthworm Jim (World) (Evercade)	A crow is chasing a worm named Jim while in outer space Psy-Crow is chasing a renegade ship. The ship's captain has stolen an ultra-high-tech-indestructible-super-space-cyber-suit and Queen Slug-for-a-Butt has ordered Psy-Crow to get it, since it can make her more beautiful than Princess-What's-Her-Name. Psy-Crow blasts the captain and the suit falls to Planet Earth. Back on earth Jim wonders if he is finally safe when an ultra-high-tech-indestructible-super-space-cyber-suit lands on him. Luckily Jim rests in the neck ring of the suit. Then the space particles begin interacting with Jim, causing a light-speed evolution. Jim soon realizes he is in control of the suit. Jim overhears the Queen's plans for the suit and decides to meet this Princess...
Earthworm Jim 2 (USA)	An ordinary average earthworm named Jim goes about his normal daily life, cruising around avoiding crows and doing other general worm-like things. Jim is suddenly struck by a very large ultra- high- tech- indestructible- super- space- cyber- suit. Through sheer luck, Jim rests safely in the neck ring of the suit. Suddenly, the ultra-high-tech space particles of the suit begin interacting with Jim's soft wormy flesh. A radical light-speed evolution takes place. Jim soon realizes he is in control of the suit. Gameplay is similar to the first game, with Jim jumping and running through the levels. There are 5 weapons more than the original game to collect. Characters like Princess Whats-Her-Name and Psy-Crow appear.
Ecco - The Tides of Time (USA)	The followup to Ecco the Dolphin, in which Ecco successfully destroyed the Vortex. Unfortunately, it turns out that the Vortex Queen followed it to the Earth and eventually destroyed the Asterite. All the world's oceans are threatened, and actually already doomed. In order to restore the Asterite and finally defeat the Vortex Queen, Ecco will have to confront once again the tides of time, which have split into two possible futures, the regular one and the dark one dominated by the Vortex Queen. Ecco: The Tides of Time features even better graphics than its predecessor, and introduces a new gameplay mode in which the camera follows the dolphin from behind instead of from the side.
Ecco Jr. (USA, Australia)	Ecco Jr. is a prequel to Ecco the Dolphin that follows a young Ecco and his friends as they search for a legendary blue whale. Designed for younger players, this title features simplified gameplay and educational dolphin facts, offering a less challenging experience than the main series. Set in an underwater world, this game features 18 quick levels where players choose from 3 interchangeable characters to complete harmless exploration and puzzle challenges. Using sonar pulses and ability boosts, players locate animals, retrieve items and find glyphs without any combat. Each level concludes by locating a large glyph, with most taking under a minute to finish.
Ecco the Dolphin (USA, Europe, Korea) (En)	Travel through time along with Ecco the dolphin, in the only game that could call itself a &quot;dolphin simulator&quot;. Indeed, you can do pretty much everything a typical dolphin does, including eating fish, surfacing in order to breathe, using your biological sonar and of course, jumping out of the water to amaze your friends. The storyline is actually deeper that one may think by looking at the box illustration. As Ecco, you are the only dolphin who managed to escape from a giant whirlpool which sucked down your entire pod. The five shining stars on your forehead show that you are the chosen one to save them. But that task will be not be an easy one, as you will have to travel through time and space with the Atlantean time machine, and meet the mystical Asterite in order to defeat the Vortex Queen.
El.Viento (World) (Evercade)	In 1930s New York, a dark cult plans the resurrection of their master, the Dark Prince Hastur, in order to control all of New York and the world. The mob is on their side in this, funding their dark projects and rituals needed to bring their dark master out into their world. The only one that can stop them is a young girl named Annet... born of the cursed bloodline of Hastur, yet against his plans. Her only weapon: a mystic boomerang known as El Viento... As Annet, you will do battle with the mob, navigating through Sewers, Caves and buildings, collecting bonus items along the way.
Elemental Master (USA)	Elemental Master's gameplay is similar to a top-down space shooter (i.e Raptor & Raiden), but what makes it unique is the fact you play as a human instead of space-ship. There are different kinds of weapons which you can use. Like other games in the genre you also have tons of strange enemies to destroy.
Eliminate Down (World) (Retro-Bit)	Eliminate Down is a horizontally-scrolling shooter similar in style to Thunder Force. The player has several weapons that can be freely switched (forward shot, back shot, and missile), and can also change the speed of the ship. Enemies come from all directions, and certain waves will drop powerups, including shields and weapon upgrades. The player needs to collect five upgrades in order to improve their weaponry, but the upgrade affects all three weapons. The game includes eight stages, most of which include both a midboss and a boss at the end, and three difficulty settings. There is also a minigame similar to Whack-a-Mole where there is a grid of ship icons, and the player must hit the rotating ships.
Elitserien 95 (Sweden)	NHL '95 was EA Sports' third licensed ice hockey game, promising the fastest action in the series to date. The action is viewed top-down, and can be played with or without realistic penalties. There is a full season mode, allowing you to guide a team through all 84 matches, with the option of injuries potentially putting players out of a sequence of matches. You have full control over trading and creating players for your squad. New in-game moves include dummy shots and lie-down blocks.
Elitserien 96 (Sweden)	NHL 96 was the first EA Sports game to feature Virtual Stadium technology, which resulted in a 3D feel and multiple camera angles. The NHL license ensures that real teams and players of the era are included, with a full league and playoff system. Many game options can be toggled - the infamous fighting is option, as are the penalties and offsides. The control system makes it possible to execute one-touch passes, and several special trick moves to quickly advance the ball. As a bonus feature, it included 'Hockey Card' profiles of every player on CD, and interviews with the stars of the game.
ESPN Baseball Tonight (USA)	ESPN Baseball Tonight is a baseball game with both exhibition and playoff modes. Other modes included are both practice (both pitching and batting) and Home Run Derby modes. The game contains 28 real MLB teams but no actual players. Gameplay options include being able to turn errors on or off and to have assisted fielding on or off. Gameplay has the behind the batter viewpoint, whether pitching or batting. One thing to note when fielding, the player must manually throw the ball back to the pitcher for the game to continue. The Sega CD version is an update which includes the option for an 162 game season and has over 10 minutes of video highlights.
ESPN National Hockey Night (USA)	ESPN National Hockey Night was one of the many hockey games released back in the day. This one featured all the NHL teams for its time, but lacked an official players license. It had four game modes to choose from: Exhibition, Challenge, Playoff, and Season. The game also features both a horizontal and vertical perspective of the ice, battery backup to save progress and also featured the voice of Bill Clement for play-by-play commentary.
ESPN Speed World (USA)	ESPN Speed World is a generic racing game that is made to resemble NASCAR. The player is given a stock car and can tune the car from the angle of the spoiler, to the setting of the shocks, and up to the pressure of the tires. There are three different types of speedways to race on: Super Speedway, Short Track and Road Courses with 5 different tracks for each to choose from. Players can choose to race against the computer that has all 23 other stock cars on the track at once or play head-to-head on a split screen against a friend. It also featured realistic driving physics. While it didn't have a NASCAR license, it did have ESPN which broadcasted the races and had NASCAR analyst, Dr. Jerry Punch, who lent his voice to the game for the color commentary.
ESPN Sunday Night NFL (USA)	ESPN Sunday Night NFL was one of the many football games released back in the day. It features all 28 official NFL teams and their respective logos, but doesn't feature a license from the NFLPA, so there are no actual players names in the game. There are four different game modes to choose from: Playoffs, Single Game, Season and another season mode that lets the player act out the 1994 NFL season schedule. It also had variable weather conditions that the players on the field would react to and a battery back-up to save games. It also featured Chris Berman, who not only graced the front cover but also gives commentary as well.
Eternal Champions (USA)	From various time periods of past, present and future, nine fighters killed in an unjust manner find themselves given a second chance for life. An alien being, known only as the Eternal Champion, brings back the fighters into a competition for one reason: to find one among them worthy of being resurrected, giving them a chance to avert their death and tip the balance between good and evil. The fighters range from different eras of Earth's History: Larcen, the cat burglar. Jetta, the circus acrobat. Blade, the futuristic bounty hunter. Midknight, the vampiric bio-chemist. Rax, the cyborg. Shadow, the corporate assassin. Slash, the neanderthal. Trident, a Atlantean warrior. And Xavier, a warlock and alchemist.
European Club Soccer (Europe)	European club soccer features around 170 teams, with each country represented by at least 2. The excerpt features accurate club names along with simplified, recognizable versions of team badges and kits. Elaborate designs are streamlined, such as Juventus in silver, Porto in blue, and Celtic in green. Player names were created by blending real-world squad names; for example, early 1990s Portuguese teams featured many Yugoslavian players, resulting in names like Valentim Ivic, which combined the chairmen of Boavista and Benfica. Since the game lacked battery backup and couldn't change team names, it used password sheets to save tournament progress. Rotherham United is included despite never playing in the English top flight, a nod to the developer Krisalis Software's local roots, while all other featured clubs have competed in their respective countries' top divisions.
Evander Holyfield's 'Real Deal' Boxing (World)	“Evander Holyfield's 'Real Deal' Boxing” is a boxing simulation where Holyfield is the only licensed fighter, while the other competitors are fictional. The game emphasizes a strategic approach and features a pseudo-3D side view with a dynamic background. Players can either engage in a quick exhibition match or climb the ranks of 30 opponents in career mode with a custom-created boxer, ultimately facing Holyfield. The character creation allows customization of attributes such as skin color, hairstyle, dominant hand, and focus on specific skills. In career mode, players can enhance their boxer's stats through targeted training.
Ex-Mutants (USA, Europe)	In the game you have to stop mutant Lord Sluggo. You and five of your comrades are not mutants as the everybody on the Earth has become and you know how to recreate the human race after the nuclear war. You have to acquire six genetically pure samples. All you need is to save your comrades from Sluggo, slashing with your battle axe through 11 levels of a wasteland that calls itself Sluggtown.
Exile (World) (Evercade)	Exile concerns the desert adventures of Sadler, the great hero whose revolt years before led to the downfall of a powerful empire. Recently, however, peace was broken in Sadler's home country, as the rival Luciel empire has been launching attacks on the Village of Dunes. Exile is a hybrid action/role-playing game. Travel and exploration occurs in the traditional overhead view of RPGs, while the battles and dungeons are side-scrolling mazes, similar to Wanderers from Ys. Characters gain experience and levels, buy equipment, and use magic.
Exo Squad (USA)	Based on the American animated television series of the same name that ran between 1993 and 1994, this game puts the player in the mecha-like Exo-Frames of three pilots: Lt. J.T. Marsh, Sgt. Rita Torres, and Wolf Bronksy. Each pilot's levels have a distinct mechanic, ranging from After Burner-esque behind the shoulder fight action, to platforming, and side-scrolling beat-em-up gameplay.
F-117 Night Storm (USA, Europe)	This game allows the player to take control of an F-117A Stealth Fighter. The game is broken down into either an arcade or campaign mode. In the arcade mode, the player can decide the number of enemy air and ground units, the environment, length of mission, and the difficulty level. This mode allows the player to hone their skills in order to prepare for the campaign mode. The campaign mode is the main part of the game and contains 30 missions. The game includes nine theaters of combat such as training missions in the Nevada Desert, to the conflict in Panama, and also to the Gulf War. Each mission has a primary object that must be destroyed in order to advance to the next mission.
F-15 Strike Eagle II (USA)	The second in the series features campaigns in Lybia, the Persian Gulf, The Middle East and Vietnam, making for a total of 250,000 miles of potential action and danger. Primary and secondary aerial and ground-based targets must be destroyed on each of these. You are armed with a cannon, AMRAAM long-range air-to-air missile, Sidewinder short-range air-to-air missile, and the Maverick air-to-ground missile. 11 camera angles including internal and external views of the plane exist. To help new players there is a training mode, with options to disable crashes and automate take-off and landing. Enemy AI is responsive, but a targeting computer helps you take them out before they can do it to you. The game incorporates two &quot;Director's Modes&quot; which cuts away from your cockpit to highlight special events occurring elsewhere in the game world, like enemy base launching fighters, SAM sites launching SAMs, and your missiles hitting the target.
F-22 Interceptor - Advanced Tactical Fighter (USA, Europe) (F-202)	This simulation puts you in the cockpit of the F-22. You can choose from 3 difficulty settings and fly strike missions in 4 theaters of war (United States, Iraq, Korea and Russia) with increasing difficulty. You can also challenge aces from each theater and design custom missions. To complete a mission, you usually have to destroy both ground and air targets, including several MiG types, helicopters and tanks in addition to ground structures. Use realistic weapons like Sidewinder and Maverick missiles.
F1 - World Championship Edition (Europe)	F1 is the ultimate challenge for a professional racing driver. This World Championship Edition actually allows you to drive for any of the 12 real teams in all 16 Official Grand Prix races against real F1 drivers. If this isn't enough of a challenge, then there are 3 difficulty levels, changeable weather conditions, a choice of Championship or Knockout challenges and to top it all a phenomenally fast split screen option where you can race head to head against a friend or even your SNES! Start your engines! Get ready to race!
F1 Circus MD (Japan)	F1 Circus '91 is a Formula 1 simulation racing game. The series did not yet feature an official license, and so just like the first game it only features generic team and driver names. The game itself plays much the same, with the overhead race view and focus on car tuning and damage. The World Championship mode has of course returned, though the managerial Constructors mode is no longer present. There is also a Free Attack mode, where any course can be freely practiced; a Training mode, where special training courses can be raced on to learn the ins and outs of the game; and a Watch mode, where the player can choose a course and watch a demonstration race.
Faery Tale Adventure, The (USA, Europe)	You take on the role of three brothers wandering through the magical land of Holm. Real-time interaction reminiscent of Ultima 7. An extremely large world, touted at the time as the largest game world ever created, about 17,000 computer screens worth of terrain.
Family Feud (USA)	This version differs from others, with over 4,000 survey questions. The rules conforms to the shows, divided into rounds until a family reaches 300 points and the &quot;Three Strikes&quot; rule. It also featured the new &quot;Bulls Eye Round&quot; that was introduced to the show at the time. To answer questions, the player uses the D-pad to move a cursor and pressing the required button in order to select that letter and spell out their answer. Players can also battle each other as well as customize their family to their liking, from their appearance, hobbies, intelligence and occupations and customize the rules to suit the player.
Fantasia (USA, Europe)	Fantasia takes place in the dream world of Mickey Mouse as the Sorcerer's Apprentice. Mickey must find the missing musical notes scattered about in 4 worlds. The Water World, Earth World, Air World and Fire World are filled with magical creatures such as marching brooms, skipping mushrooms, jumping cactus, flying horses, dancing hippos and many more. The music in the worlds includes classical pieces by Bach, Beethoven and more. Mickey must collect special items to keep up his strength and earn bonus points. Spell books, stars, crystal balls, potions and dinosaur eggs help him along the way. Enemies are dispatched by bouncing on them or casting small or large spells. If Mickey finds a wooden door, he is led to a bonus area where he can collect many magical items. At the end of each level, Mickey takes the notes he's found back to the orchestra's conductor who will send him back into the world to keep searching if he hasn't found enough of them or gained enough points.
